id,eventID,occurrenceID,measurementType,measurementTypeID,measurementValue,measurementUnit
2070,edi.100.1.ev_135,occ.edi.100.1.2070,abundance,NA,2,number
2071,edi.100.1.ev_135,occ.edi.100.1.2071,abundance,NA,1,number
2072,edi.100.1.ev_135,occ.edi.100.1.2072,abundance,NA,1,number
2073,edi.100.1.ev_135,occ.edi.100.1.2073,abundance,NA,1,number
2074,edi.100.1.ev_135,occ.edi.100.1.2074,abundance,NA,4,number
2075,edi.100.1.ev_135,occ.edi.100.1.2075,abundance,NA,1,number
2076,edi.100.1.ev_135,occ.edi.100.1.2076,abundance,NA,2,number
2077,edi.100.1.ev_135,occ.edi.100.1.2077,abundance,NA,1,number
2078,edi.100.1.ev_135,occ.edi.100.1.2078,abundance,NA,1,number
2079,edi.100.1.ev_135,occ.edi.100.1.2079,abundance,NA,2,number
2080,edi.100.1.ev_135,occ.edi.100.1.2080,abundance,NA,2,number
2081,edi.100.1.ev_135,occ.edi.100.1.2081,abundance,NA,1,number
2082,edi.100.1.ev_135,occ.edi.100.1.2082,abundance,NA,4,number
2083,edi.100.1.ev_135,occ.edi.100.1.2083,abundance,NA,4,number
2084,edi.100.1.ev_135,occ.edi.100.1.2084,abundance,NA,1,number
2085,edi.100.1.ev_135,occ.edi.100.1.2085,abundance,NA,1,number
2086,edi.100.1.ev_135,occ.edi.100.1.2086,abundance,NA,2,number
2087,edi.100.1.ev_135,occ.edi.100.1.2087,abundance,NA,2,number
2088,edi.100.1.ev_135,occ.edi.100.1.2088,abundance,NA,1,number
2089,edi.100.1.ev_135,occ.edi.100.1.2089,abundance,NA,1,number
2090,edi.100.1.ev_135,occ.edi.100.1.2090,abundance,NA,1,number
2091,edi.100.1.ev_135,occ.edi.100.1.2091,abundance,NA,1,number
2092,edi.100.1.ev_135,occ.edi.100.1.2092,abundance,NA,3,number
2093,edi.100.1.ev_135,occ.edi.100.1.2093,abundance,NA,2,number
2094,edi.100.1.ev_135,occ.edi.100.1.2094,abundance,NA,5,number
2095,edi.100.1.ev_135,occ.edi.100.1.2095,abundance,NA,2,number
2096,edi.100.1.ev_135,occ.edi.100.1.2096,abundance,NA,1,number
2097,edi.100.1.ev_135,occ.edi.100.1.2097,abundance,NA,2,number
2098,edi.100.1.ev_135,occ.edi.100.1.2098,abundance,NA,1,number
2099,edi.100.1.ev_135,occ.edi.100.1.2099,abundance,NA,1,number
2100,edi.100.1.ev_135,occ.edi.100.1.2100,abundance,NA,3,number
2101,edi.100.1.ev_135,occ.edi.100.1.2101,abundance,NA,1,number
2102,edi.100.1.ev_135,occ.edi.100.1.2102,abundance,NA,1,number
2103,edi.100.1.ev_135,occ.edi.100.1.2103,abundance,NA,1,number
2104,edi.100.1.ev_135,occ.edi.100.1.2104,abundance,NA,1,number
2105,edi.100.1.ev_135,occ.edi.100.1.2105,abundance,NA,1,number
2106,edi.100.1.ev_135,occ.edi.100.1.2106,abundance,NA,2,number
2107,edi.100.1.ev_135,occ.edi.100.1.2107,abundance,NA,1,number
2108,edi.100.1.ev_135,occ.edi.100.1.2108,abundance,NA,3,number
2109,edi.100.1.ev_136,occ.edi.100.1.2109,abundance,NA,1,number
2110,edi.100.1.ev_136,occ.edi.100.1.2110,abundance,NA,2,number
2111,edi.100.1.ev_136,occ.edi.100.1.2111,abundance,NA,1,number
2112,edi.100.1.ev_136,occ.edi.100.1.2112,abundance,NA,2,number
2113,edi.100.1.ev_136,occ.edi.100.1.2113,abundance,NA,1,number
2114,edi.100.1.ev_136,occ.edi.100.1.2114,abundance,NA,1,number
2115,edi.100.1.ev_136,occ.edi.100.1.2115,abundance,NA,1,number
2116,edi.100.1.ev_136,occ.edi.100.1.2116,abundance,NA,3,number
2117,edi.100.1.ev_136,occ.edi.100.1.2117,abundance,NA,2,number
2118,edi.100.1.ev_136,occ.edi.100.1.2118,abundance,NA,1,number
2119,edi.100.1.ev_136,occ.edi.100.1.2119,abundance,NA,3,number
2120,edi.100.1.ev_136,occ.edi.100.1.2120,abundance,NA,3,number
2121,edi.100.1.ev_136,occ.edi.100.1.2121,abundance,NA,1,number
2122,edi.100.1.ev_136,occ.edi.100.1.2122,abundance,NA,2,number
2123,edi.100.1.ev_137,occ.edi.100.1.2123,abundance,NA,1,number
2124,edi.100.1.ev_137,occ.edi.100.1.2124,abundance,NA,1,number
2125,edi.100.1.ev_137,occ.edi.100.1.2125,abundance,NA,1,number
2126,edi.100.1.ev_137,occ.edi.100.1.2126,abundance,NA,1,number
2127,edi.100.1.ev_137,occ.edi.100.1.2127,abundance,NA,1,number
2128,edi.100.1.ev_137,occ.edi.100.1.2128,abundance,NA,6,number
2129,edi.100.1.ev_137,occ.edi.100.1.2129,abundance,NA,1,number
2130,edi.100.1.ev_137,occ.edi.100.1.2130,abundance,NA,2,number
2131,edi.100.1.ev_137,occ.edi.100.1.2131,abundance,NA,1,number
2132,edi.100.1.ev_137,occ.edi.100.1.2132,abundance,NA,1,number
2133,edi.100.1.ev_137,occ.edi.100.1.2133,abundance,NA,1,number
2134,edi.100.1.ev_137,occ.edi.100.1.2134,abundance,NA,1,number
2135,edi.100.1.ev_137,occ.edi.100.1.2135,abundance,NA,9,number
2136,edi.100.1.ev_137,occ.edi.100.1.2136,abundance,NA,8,number
2137,edi.100.1.ev_137,occ.edi.100.1.2137,abundance,NA,1,number
2138,edi.100.1.ev_138,occ.edi.100.1.2138,abundance,NA,17,number
2139,edi.100.1.ev_138,occ.edi.100.1.2139,abundance,NA,1,number
2140,edi.100.1.ev_138,occ.edi.100.1.2140,abundance,NA,1,number
2141,edi.100.1.ev_138,occ.edi.100.1.2141,abundance,NA,1,number
2142,edi.100.1.ev_138,occ.edi.100.1.2142,abundance,NA,2,number
2143,edi.100.1.ev_138,occ.edi.100.1.2143,abundance,NA,1,number
2144,edi.100.1.ev_138,occ.edi.100.1.2144,abundance,NA,1,number
2145,edi.100.1.ev_138,occ.edi.100.1.2145,abundance,NA,1,number
2146,edi.100.1.ev_138,occ.edi.100.1.2146,abundance,NA,1,number
2147,edi.100.1.ev_138,occ.edi.100.1.2147,abundance,NA,1,number
2148,edi.100.1.ev_138,occ.edi.100.1.2148,abundance,NA,1,number
2149,edi.100.1.ev_138,occ.edi.100.1.2149,abundance,NA,1,number
2150,edi.100.1.ev_138,occ.edi.100.1.2150,abundance,NA,1,number
2151,edi.100.1.ev_138,occ.edi.100.1.2151,abundance,NA,2,number
2152,edi.100.1.ev_138,occ.edi.100.1.2152,abundance,NA,2,number
2153,edi.100.1.ev_138,occ.edi.100.1.2153,abundance,NA,1,number
2154,edi.100.1.ev_138,occ.edi.100.1.2154,abundance,NA,2,number
2155,edi.100.1.ev_138,occ.edi.100.1.2155,abundance,NA,2,number
2156,edi.100.1.ev_139,occ.edi.100.1.2156,abundance,NA,1,number
2157,edi.100.1.ev_139,occ.edi.100.1.2157,abundance,NA,1,number
2158,edi.100.1.ev_139,occ.edi.100.1.2158,abundance,NA,1,number
2159,edi.100.1.ev_139,occ.edi.100.1.2159,abundance,NA,1,number
2160,edi.100.1.ev_139,occ.edi.100.1.2160,abundance,NA,1,number
2161,edi.100.1.ev_139,occ.edi.100.1.2161,abundance,NA,1,number
2162,edi.100.1.ev_139,occ.edi.100.1.2162,abundance,NA,1,number
2163,edi.100.1.ev_139,occ.edi.100.1.2163,abundance,NA,1,number
2164,edi.100.1.ev_139,occ.edi.100.1.2164,abundance,NA,2,number
2165,edi.100.1.ev_139,occ.edi.100.1.2165,abundance,NA,1,number
2166,edi.100.1.ev_139,occ.edi.100.1.2166,abundance,NA,1,number
2167,edi.100.1.ev_139,occ.edi.100.1.2167,abundance,NA,1,number
2168,edi.100.1.ev_139,occ.edi.100.1.2168,abundance,NA,1,number
2169,edi.100.1.ev_139,occ.edi.100.1.2169,abundance,NA,1,number
2170,edi.100.1.ev_139,occ.edi.100.1.2170,abundance,NA,1,number
2171,edi.100.1.ev_139,occ.edi.100.1.2171,abundance,NA,1,number
2172,edi.100.1.ev_139,occ.edi.100.1.2172,abundance,NA,1,number
2173,edi.100.1.ev_139,occ.edi.100.1.2173,abundance,NA,1,number
2174,edi.100.1.ev_139,occ.edi.100.1.2174,abundance,NA,2,number
2175,edi.100.1.ev_139,occ.edi.100.1.2175,abundance,NA,1,number
2176,edi.100.1.ev_139,occ.edi.100.1.2176,abundance,NA,1,number
2177,edi.100.1.ev_139,occ.edi.100.1.2177,abundance,NA,1,number
2178,edi.100.1.ev_139,occ.edi.100.1.2178,abundance,NA,1,number
2179,edi.100.1.ev_139,occ.edi.100.1.2179,abundance,NA,1,number
2180,edi.100.1.ev_139,occ.edi.100.1.2180,abundance,NA,2,number
2181,edi.100.1.ev_139,occ.edi.100.1.2181,abundance,NA,1,number
2182,edi.100.1.ev_139,occ.edi.100.1.2182,abundance,NA,1,number
2183,edi.100.1.ev_139,occ.edi.100.1.2183,abundance,NA,1,number
2184,edi.100.1.ev_139,occ.edi.100.1.2184,abundance,NA,1,number
2185,edi.100.1.ev_139,occ.edi.100.1.2185,abundance,NA,1,number
2186,edi.100.1.ev_139,occ.edi.100.1.2186,abundance,NA,3,number
2187,edi.100.1.ev_139,occ.edi.100.1.2187,abundance,NA,2,number
2188,edi.100.1.ev_139,occ.edi.100.1.2188,abundance,NA,1,number
2189,edi.100.1.ev_139,occ.edi.100.1.2189,abundance,NA,1,number
2190,edi.100.1.ev_139,occ.edi.100.1.2190,abundance,NA,1,number
2191,edi.100.1.ev_139,occ.edi.100.1.2191,abundance,NA,3,number
2192,edi.100.1.ev_139,occ.edi.100.1.2192,abundance,NA,1,number
2193,edi.100.1.ev_139,occ.edi.100.1.2193,abundance,NA,2,number
2194,edi.100.1.ev_139,occ.edi.100.1.2194,abundance,NA,3,number
2195,edi.100.1.ev_139,occ.edi.100.1.2195,abundance,NA,2,number
2196,edi.100.1.ev_139,occ.edi.100.1.2196,abundance,NA,2,number
2197,edi.100.1.ev_139,occ.edi.100.1.2197,abundance,NA,1,number
2198,edi.100.1.ev_139,occ.edi.100.1.2198,abundance,NA,2,number
2199,edi.100.1.ev_139,occ.edi.100.1.2199,abundance,NA,2,number
2200,edi.100.1.ev_139,occ.edi.100.1.2200,abundance,NA,4,number
2201,edi.100.1.ev_140,occ.edi.100.1.2201,abundance,NA,1,number
2202,edi.100.1.ev_140,occ.edi.100.1.2202,abundance,NA,1,number
2203,edi.100.1.ev_140,occ.edi.100.1.2203,abundance,NA,1,number
2204,edi.100.1.ev_140,occ.edi.100.1.2204,abundance,NA,1,number
2205,edi.100.1.ev_140,occ.edi.100.1.2205,abundance,NA,1,number
2206,edi.100.1.ev_140,occ.edi.100.1.2206,abundance,NA,1,number
2207,edi.100.1.ev_140,occ.edi.100.1.2207,abundance,NA,1,number
2208,edi.100.1.ev_140,occ.edi.100.1.2208,abundance,NA,1,number
